bundesland,diesel,e5,e10,date
Mecklenburg-Vorpommern,1.5503946654611211,1.6298056057866186,1.531434109403255,2021-12-31 00:00:00
Niedersachsen,1.559706774712832,1.688035606122616,1.5400734222804289,2021-12-31 00:00:00
Nordrhein-Westfalen,1.5568636855655025,1.6846495962787431,1.5985622403604236,2021-12-31 00:00:00
Rheinland-Pfalz,1.5508887944949452,1.692216294282559,1.6121193611417892,2021-12-31 00:00:00
Saarland,1.56336006006006,1.7026687687687687,1.6059138138138138,2021-12-31 00:00:00
Sachsen,1.5494410008529995,1.6787299545066818,1.5823436167187943,2021-12-31 00:00:00
Sachsen-Anhalt,1.544761109929832,1.6684852221985966,1.5334960663406336,2021-12-31 00:00:00
Schleswig-Holstein,1.558232676677228,1.6806270836203334,1.534532924645268,2021-12-31 00:00:00
Thüringen,1.5636496808153209,1.6957004143801098,1.5550335983872774,2021-12-31 00:00:00
bundesweit,1.5586424552680649,1.6829396944816986,1.577173932812142,2021-12-31 00:00:00
Baden-Württemberg,1.5916720845184884,1.7167675741568469,1.6293872138697003,2022-01-01 00:00:00
Bayern,1.583681249698199,1.6808976049060795,1.560697450383891,2022-01-01 00:00:00
Berlin,1.5706425544351892,1.7465858541575334,1.6764559403770276,2022-01-01 00:00:00
Brandenburg,1.5793661830357142,1.722579352678571,1.645983705357143,2022-01-01 00:00:00
Bremen,1.5906064814814815,1.757986111111111,1.6838953703703703,2022-01-01 00:00:00
Hamburg,1.5896652006597032,1.7333687007513283,1.6517526113249037,2022-01-01 00:00:00
Hessen,1.5795806307404698,1.719777005608388,1.6252971632935056,2022-01-01 00:00:00
Mecklenburg-Vorpommern,1.5772629487179486,1.657288076923077,1.5561228205128206,2022-01-01 00:00:00
Niedersachsen,1.5848992380789315,1.7124707074166023,1.5658851411123478,2022-01-01 00:00:00
Nordrhein-Westfalen,1.577493264515348,1.7039527910637524,1.6176692801356178,2022-01-01 00:00:00
Rheinland-Pfalz,1.5736317255789658,1.713873846421731,1.636063903882988,2022-01-01 00:00:00
Saarland,1.571800392670157,1.7183776178010473,1.6161030759162305,2022-01-01 00:00:00
Sachsen,1.575878254750176,1.7120810853076862,1.6148313394323248,2022-01-01 00:00:00
Sachsen-Anhalt,1.5886954779033915,1.715497944501542,1.5881305241521069,2022-01-01 00:00:00
Schleswig-Holstein,1.5865286134042256,1.7081713306282356,1.559489016370505,2022-01-01 00:00:00
Thüringen,1.5916665529786265,1.7266882673942705,1.597753524329241,2022-01-01 00:00:00
bundesweit,1.5823427947819566,1.7079643886435587,1.6032215573717876,2022-01-01 00:00:00
Baden-Württemberg,1.5885361209911228,1.7118388976895718,1.6231044325552202,2022-01-02 00:00:00
Bayern,1.579849880512709,1.677909569845753,1.5521277970888552,2022-01-02 00:00:00
Berlin,1.564795331581388,1.7391453083938786,1.670075282114701,2022-01-02 00:00:00
Brandenburg,1.572344356831823,1.70903742497352,1.6301667647404967,2022-01-02 00:00:00
Bremen,1.590884280593958,1.767858166922683,1.6936784434203789,2022-01-02 00:00:00
Hamburg,1.5665167105529674,1.7161906015799069,1.6354294105732226,2022-01-02 00:00:00
Hessen,1.574517592806087,1.7119307816462992,1.6143638459764815,2022-01-02 00:00:00
Mecklenburg-Vorpommern,1.5695802100894825,1.6504414472831022,1.5508166255997924,2022-01-02 00:00:00
Niedersachsen,1.5836199363169998,1.7144766790494723,1.5638799457515185,2022-01-02 00:00:00
Nordrhein-Westfalen,1.5750842009817716,1.6993252352812431,1.610866132007629,2022-01-02 00:00:00
Rheinland-Pfalz,1.5712911955514366,1.7067101019462467,1.6277683039851714,2022-01-02 00:00:00
Saarland,1.5749794180269694,1.7238012775017746,1.6220706174591908,2022-01-02 00:00:00
Sachsen,1.5729885123492244,1.6974919996717814,1.6005114466234514,2022-01-02 00:00:00
Sachsen-Anhalt,1.573600197541703,1.679309701492537,1.5517153204565408,2022-01-02 00:00:00
Schleswig-Holstein,1.579296577946768,1.699540628080552,1.5500834389522602,2022-01-02 00:00:00
Thüringen,1.591472663580633,1.7251063430501687,1.58913987238834,2022-01-02 00:00:00
bundesweit,1.5782248204684064,1.7019343221103531,1.5947036519793585,2022-01-02 00:00:00
Baden-Württemberg,1.5794779891508135,1.7059010324225683,1.616148438867085,2022-01-03 00:00:00
Bayern,1.5755087152282452,1.67324957649786,1.5515049482881595,2022-01-03 00:00:00
Berlin,1.558791522988506,1.7238691091954024,1.655459051724138,2022-01-03 00:00:00
Brandenburg,1.5702610528480363,1.6936531976146414,1.6019144560970593,2022-01-03 00:00:00
Bremen,1.5692430703624731,1.7468464818763323,1.6671782515991471,2022-01-03 00:00:00
Hamburg,1.5567824990298798,1.7086412495149397,1.626491462941405,2022-01-03 00:00:00
Hessen,1.5784166098613952,1.7133390517306677,1.6155683178065592,2022-01-03 00:00:00
Mecklenburg-Vorpommern,1.5645795072180615,1.6405104743297516,1.5355070009768803,2022-01-03 00:00:00
Niedersachsen,1.5739323713225952,1.6986207509781006,1.5432570753518622,2022-01-03 00:00:00
Nordrhein-Westfalen,1.5697652411790977,1.6943169802367128,1.6058367574810184,2022-01-03 00:00:00
Rheinland-Pfalz,1.5635464130003962,1.6974992469282602,1.615732778438367,2022-01-03 00:00:00
Saarland,1.5777734823316218,1.715027786167321,1.618659619450317,2022-01-03 00:00:00
Sachsen,1.5794571712440566,1.6979645873252431,1.5961693279398197,2022-01-03 00:00:00
Sachsen-Anhalt,1.5729694678971136,1.671630080502651,1.5407999214608286,2022-01-03 00:00:00
Schleswig-Holstein,1.572288814242526,1.6925329526368826,1.5441364460866644,2022-01-03 00:00:00
Thüringen,1.5902610811930409,1.7186710853355427,1.5764737986743993,2022-01-03 00:00:00
bundesweit,1.5735352500420423,1.6949526729491196,1.586356916407666,2022-01-03 00:00:00
Baden-Württemberg,1.575662680946792,1.703842307316119,1.6145602503912362,2022-01-04 00:00:00
Bayern,1.5728238092047966,1.677353341819075,1.5539397065719838,2022-01-04 00:00:00
Berlin,1.5474934955937891,1.705835921107847,1.6376440061547068,2022-01-04 00:00:00
Brandenburg,1.5608997934900186,1.682849149375553,1.5921937260300911,2022-01-04 00:00:00
Bremen,1.5623963782696175,1.7290523138832996,1.6523625754527165,2022-01-04 00:00:00
Hamburg,1.5565560196114037,1.7030586526239333,1.622615398583621,2022-01-04 00:00:00
Hessen,1.5769171931151882,1.7081208624929072,1.6088052203518064,2022-01-04 00:00:00
Mecklenburg-Vorpommern,1.5597028900501224,1.6378849312146742,1.535521062173403,2022-01-04 00:00:00
Niedersachsen,1.569580099233641,1.6831666584790723,1.528517071133818,2022-01-04 00:00:00
Nordrhein-Westfalen,1.559675171200938,1.6832227477417463,1.5955589144395002,2022-01-04 00:00:00
Rheinland-Pfalz,1.569236362351611,1.6963446862634255,1.6143603024307518,2022-01-04 00:00:00
Saarland,1.5697414661443758,1.710916060436486,1.6112568550643536,2022-01-04 00:00:00
Sachsen,1.564109113368103,1.685926914630799,1.5881186522097173,2022-01-04 00:00:00
Sachsen-Anhalt,1.563911818444081,1.66759284546591,1.53374824502356,2022-01-04 00:00:00
Schleswig-Holstein,1.563194407981097,1.6760880808611185,1.5230410868994486,2022-01-04 00:00:00
Thüringen,1.5872886382623226,1.7066041144527988,1.5685426065162906,2022-01-04 00:00:00
bundesweit,1.5676044081316696,1.6875979492420785,1.5793384385573936,2022-01-04 00:00:00
Baden-Württemberg,1.5829161389052384,1.7066881459682166,1.6174292878163623,2022-01-05 00:00:00
Bayern,1.576272599304975,1.6791576342761625,1.558827079575947,2022-01-05 00:00:00
Berlin,1.5609353484466837,1.7159815281276238,1.6470253288553036,2022-01-05 00:00:00
Brandenburg,1.571087034994485,1.6872983054246464,1.5980502356362178,2022-01-05 00:00:00
Bremen,1.5901482024944973,1.7394658840792367,1.6624479090242112,2022-01-05 00:00:00
Hamburg,1.5658045890539778,1.7073562159112283,1.6271015610306565,2022-01-05 00:00:00
Hessen,1.580483038736367,1.7092467092892063,1.611326062429485,2022-01-05 00:00:00
Mecklenburg-Vorpommern,1.5637340201850294,1.65280740117746,1.5507145710681245,2022-01-05 00:00:00
Niedersachsen,1.5756337497281756,1.687376833305144,1.5339343996907242,2022-01-05 00:00:00
Nordrhein-Westfalen,1.5664821909325866,1.6918115442601769,1.6041654372173164,2022-01-05 00:00:00
Rheinland-Pfalz,1.5737648416194672,1.699822040416754,1.6174715754143068,2022-01-05 00:00:00
Saarland,1.584460385438972,1.7140776231263384,1.6190350642398288,2022-01-05 00:00:00
Sachsen,1.5763053908355795,1.695183490566038,1.5938769541778977,2022-01-05 00:00:00
Sachsen-Anhalt,1.573671463052358,1.6815795581136277,1.5464543260304493,2022-01-05 00:00:00
Schleswig-Holstein,1.575834939759036,1.683843373493976,1.5280277742549144,2022-01-05 00:00:00
Thüringen,1.5972190065681444,1.7091629720853858,1.5733561165845649,2022-01-05 00:00:00
bundesweit,1.574794896465175,1.6932120148205698,1.585287533988705,2022-01-05 00:00:00
Baden-Württemberg,1.5880275124188,1.7069054642720674,1.6180235129282894,2022-01-06 00:00:00
Bayern,1.5835660333480617,1.6821509964884538,1.5622983186437525,2022-01-06 00:00:00
Berlin,1.5613909574468086,1.7120026595744682,1.6444168882978722,2022-01-06 00:00:00
Brandenburg,1.5744374384236453,1.6828864039408866,1.5949006896551725,2022-01-06 00:00:00
Bremen,1.5900505836575876,1.7355058365758755,1.658057587548638,2022-01-06 00:00:00
Hamburg,1.56473083287369,1.703776613348042,1.6233221180364037,2022-01-06 00:00:00
Hessen,1.58502682552445,1.7092402236678603,1.6105108179226664,2022-01-06 00:00:00
Mecklenburg-Vorpommern,1.5750258544163338,1.6327891699955617,1.5367405681313804,2022-01-06 00:00:00
Niedersachsen,1.5753915818822148,1.6875648111915476,1.5314821218939545,2022-01-06 00:00:00
Nordrhein-Westfalen,1.5711350289357269,1.6910157843386215,1.6034118228839498,2022-01-06 00:00:00
Rheinland-Pfalz,1.5778059722817546,1.6965797256750963,1.6162156022288898,2022-01-06 00:00:00
Saarland,1.586977948990436,1.7073753985122209,1.616260361317747,2022-01-06 00:00:00
Sachsen,1.575307497432386,1.6884955837042108,1.587714002054091,2022-01-06 00:00:00
Sachsen-Anhalt,1.569657335812861,1.6781800920035237,1.54425672898111,2022-01-06 00:00:00
Schleswig-Holstein,1.5716923809523808,1.6756624761904764,1.5254078730158729,2022-01-06 00:00:00
Thüringen,1.5845284552845529,1.6966451871926127,1.5600628324801766,2022-01-06 00:00:00
bundesweit,1.5775393999270426,1.6913248996838526,1.5838623692850191,2022-01-06 00:00:00
Baden-Württemberg,1.583269866207176,1.7000355513886076,1.609346721062234,2022-01-07 00:00:00
Bayern,1.5806004570859638,1.6807793768243842,1.5600803294639425,2022-01-07 00:00:00
Berlin,1.5687374495897648,1.708253233208177,1.6394504241412875,2022-01-07 00:00:00
Brandenburg,1.5719143489254108,1.6757942477876109,1.587931205225453,2022-01-07 00:00:00
Bremen,1.568267849022283,1.7155302410186448,1.6359881764438382,2022-01-07 00:00:00
Hamburg,1.56587252871399,1.7022253812841273,1.619701186217285,2022-01-07 00:00:00
Hessen,1.574882988664527,1.699580343720798,1.6005647015804656,2022-01-07 00:00:00
Mecklenburg-Vorpommern,1.563928344338469,1.624022132550746,1.5277517730496453,2022-01-07 00:00:00
Niedersachsen,1.5723316176470588,1.6802728466386554,1.5272776260504202,2022-01-07 00:00:00
Nordrhein-Westfalen,1.564526783418564,1.6818170871068194,1.5939073222295232,2022-01-07 00:00:00
Rheinland-Pfalz,1.5732866192830657,1.6917305315203957,1.610897326946848,2022-01-07 00:00:00
Saarland,1.5821082489146163,1.7074332850940666,1.6112648335745297,2022-01-07 00:00:00
Sachsen,1.5719383275762808,1.6829234312032242,1.5788421128382268,2022-01-07 00:00:00
Sachsen-Anhalt,1.5703750495834987,1.6647354224514082,1.530216382387941,2022-01-07 00:00:00
Schleswig-Holstein,1.5666995960840693,1.6737175326898064,1.5201341137810638,2022-01-07 00:00:00
Thüringen,1.5724605866666663,1.6918965333333331,1.5537531733333334,2022-01-07 00:00:00
bundesweit,1.5726842321720056,1.6847133843858393,1.5766207661701694,2022-01-07 00:00:00
Baden-Württemberg,1.595091032985892,1.7172744113267546,1.6296316028569269,2022-01-08 00:00:00
Bayern,1.5939619047619047,1.6863070069715231,1.5664641380125253,2022-01-08 00:00:00
Berlin,1.5730493057523378,1.7115460470388213,1.642149759138566,2022-01-08 00:00:00
Brandenburg,1.583746492146597,1.69230554973822,1.6056090052356022,2022-01-08 00:00:00
Bremen,1.574327868852459,1.7246238615664844,1.6492554644808743,2022-01-08 00:00:00
Hamburg,1.5798169934640525,1.7156320645905423,1.6349777008842754,2022-01-08 00:00:00
Hessen,1.589407001752429,1.7131121156603475,1.6155808507248686,2022-01-08 00:00:00
Mecklenburg-Vorpommern,1.5843258212804123,1.6323667451508015,1.5381809619912543,2022-01-08 00:00:00
Niedersachsen,1.5873613919280647,1.693876971854778,1.5439915798227606,2022-01-08 00:00:00
Nordrhein-Westfalen,1.5774597137308493,1.6870395741926203,1.599723685535496,2022-01-08 00:00:00
Rheinland-Pfalz,1.587044492507338,1.7076463772593853,1.626742082496524,2022-01-08 00:00:00
Saarland,1.595687922421393,1.7217766676461943,1.6275192477225977,2022-01-08 00:00:00
Sachsen,1.5781591479595496,1.6922718209854408,1.588518683210213,2022-01-08 00:00:00
Sachsen-Anhalt,1.582204043938952,1.671676970934189,1.538915330028191,2022-01-08 00:00:00
Schleswig-Holstein,1.580095946673849,1.6855137355238352,1.5347806356046323,2022-01-08 00:00:00
Thüringen,1.589856503198294,1.7125078891257997,1.5756428571428571,2022-01-08 00:00:00
bundesweit,1.585686031558626,1.6951823156819883,1.588604594986997,2022-01-08 00:00:00
Baden-Württemberg,1.6001754385964913,1.7216661342278303,1.6335869605729043,2022-01-09 00:00:00
Bayern,1.6004939151906068,1.6932509007533574,1.5760580765451384,2022-01-09 00:00:00
Berlin,1.5810788381742735,1.7168492392807746,1.648181051175657,2022-01-09 00:00:00
Brandenburg,1.5884374594944912,1.6941242168934976,1.60949870382372,2022-01-09 00:00:00
Bremen,1.580593567251462,1.7286491228070175,1.6556115984405455,2022-01-09 00:00:00
Hamburg,1.5824267666798262,1.7161772601658114,1.6340746150809315,2022-01-09 00:00:00
Hessen,1.587763718366324,1.709910465213397,1.6096748935103984,2022-01-09 00:00:00
Mecklenburg-Vorpommern,1.581895881006865,1.6334188787185355,1.53912414187643,2022-01-09 00:00:00
Niedersachsen,1.5927724445905591,1.6967780882715542,1.5485218761129833,2022-01-09 00:00:00
Nordrhein-Westfalen,1.5815690169115777,1.6886009526805374,1.602452193711709,2022-01-09 00:00:00
Rheinland-Pfalz,1.5898071992110454,1.707382396449704,1.6278334155161078,2022-01-09 00:00:00
Saarland,1.6009803454437164,1.7300035735556878,1.6357989874925551,2022-01-09 00:00:00
Sachsen,1.5840885446276292,1.6925940164866402,1.588625142126208,2022-01-09 00:00:00
Sachsen-Anhalt,1.5847562037881089,1.6695917147776766,1.5385820925757117,2022-01-09 00:00:00
Schleswig-Holstein,1.5852330268981956,1.6841452502553624,1.5361076608784474,2022-01-09 00:00:00
Thüringen,1.6024500000000002,1.7157385983263598,1.5784946652719665,2022-01-09 00:00:00
bundesweit,1.5900762121413388,1.6973883634431457,1.591651530951116,2022-01-09 00:00:00
Baden-Württemberg,1.6007373695300633,1.714037070613025,1.6255329298770032,2022-01-10 00:00:00
Bayern,1.59590575752149,1.686280018803725,1.566473249462751,2022-01-10 00:00:00
Berlin,1.58165919158361,1.7229368770764122,1.6573298726467331,2022-01-10 00:00:00
Brandenburg,1.5893612916537707,1.689514391829155,1.601033116682142,2022-01-10 00:00:00
Bremen,1.5795630728939327,1.7232776080314274,1.6443020515058926,2022-01-10 00:00:00
Hamburg,1.5847253481894148,1.7142666666666668,1.6329184772516248,2022-01-10 00:00:00
Hessen,1.5955314756701575,1.713581231804605,1.6146342394797537,2022-01-10 00:00:00
Mecklenburg-Vorpommern,1.581156303873118,1.6224947707160098,1.5252473278933456,2022-01-10 00:00:00
Niedersachsen,1.5910752961295676,1.6909351155596912,1.5369842567210723,2022-01-10 00:00:00
Nordrhein-Westfalen,1.5894035168659293,1.6899670326773262,1.6026489197632574,2022-01-10 00:00:00
Rheinland-Pfalz,1.5908649138712605,1.7008195829555757,1.619451844619569,2022-01-10 00:00:00
Saarland,1.59480679933665,1.7162938087341073,1.62225456053068,2022-01-10 00:00:00
Sachsen,1.5838206657420248,1.6927955617198336,1.5898115117891816,2022-01-10 00:00:00
Sachsen-Anhalt,1.585065249053306,1.6727356053985825,1.5366619089231963,2022-01-10 00:00:00
Schleswig-Holstein,1.586559288795921,1.683011112563734,1.5289879722839586,2022-01-10 00:00:00
Thüringen,1.598603510638298,1.700611914893617,1.5604441489361702,2022-01-10 00:00:00
bundesweit,1.5917328475943149,1.6942870948711557,1.5869000139883105,2022-01-10 00:00:00
Baden-Württemberg,1.600866352874055,1.715058360671326,1.6257255978700138,2022-01-11 00:00:00
Bayern,1.5987775815035106,1.687889293859845,1.5680235454586111,2022-01-11 00:00:00
Berlin,1.5765261464199518,1.721232502011263,1.654135827299544,2022-01-11 00:00:00
Brandenburg,1.5899852684628806,1.6898458034502812,1.6004868191509982,2022-01-11 00:00:00
Bremen,1.5850162254483346,1.723871904355252,1.644520068317677,2022-01-11 00:00:00
Hamburg,1.5788032099215756,1.7080445011854826,1.6276157213204452,2022-01-11 00:00:00
Hessen,1.5919815773055892,1.711746889794121,1.6144104003816655,2022-01-11 00:00:00
Mecklenburg-Vorpommern,1.581058173952641,1.6207716302367945,1.5231515255009107,2022-01-11 00:00:00
Niedersachsen,1.5940400449833758,1.6905796499119892,1.5358698904752592,2022-01-11 00:00:00
Nordrhein-Westfalen,1.58427138144874,1.6890654307956194,1.6009946035096978,2022-01-11 00:00:00
Rheinland-Pfalz,1.5871295630530973,1.7002349972345132,1.618166966261062,2022-01-11 00:00:00
Saarland,1.590852679773768,1.7158701858335577,1.626047670347428,2022-01-11 00:00:00
Sachsen,1.5820055179157646,1.6919859607459664,1.5886679471956415,2022-01-11 00:00:00
Sachsen-Anhalt,1.582720415030847,1.6750959057767807,1.5471509627967843,2022-01-11 00:00:00
Schleswig-Holstein,1.5876422673656618,1.681363892529489,1.5295522935779815,2022-01-11 00:00:00
Thüringen,1.6001145141196014,1.7028592192691028,1.568044746677741,2022-01-11 00:00:00
bundesweit,1.590641634738952,1.6941701120640331,1.5869989455616231,2022-01-11 00:00:00
Baden-Württemberg,1.600410681851652,1.7134676010014234,1.6235678660841393,2022-01-12 00:00:00
Bayern,1.5995891765551955,1.6898842817331896,1.5687430555555557,2022-01-12 00:00:00
Berlin,1.5761084337349396,1.7248200985761228,1.6567979189485214,2022-01-12 00:00:00
Brandenburg,1.5902512522540573,1.6930322580645163,1.6045275495892606,2022-01-12 00:00:00
Bremen,1.5873751595065928,1.7309438536792854,1.6523377286261167,2022-01-12 00:00:00
Hamburg,1.586001490868431,1.7129209839731645,1.6353768169959002,2022-01-12 00:00:00
Hessen,1.5906916539634144,1.7120240853658537,1.613546493902439,2022-01-12 00:00:00
Mecklenburg-Vorpommern,1.5806937014667817,1.6375204918032786,1.5359312985332183,2022-01-12 00:00:00
Niedersachsen,1.593598204040908,1.6895112995759545,1.5351889498628086,2022-01-12 00:00:00
Nordrhein-Westfalen,1.5863479815501589,1.6921414443513978,1.6041556273344766,2022-01-12 00:00:00
Rheinland-Pfalz,1.5899176286162175,1.7030710417557362,1.6202233148068976,2022-01-12 00:00:00
Saarland,1.597073191017466,1.7167707235930136,1.624581092320488,2022-01-12 00:00:00
Sachsen,1.5905535232181425,1.7034445194384449,1.6013664281857451,2022-01-12 00:00:00
Sachsen-Anhalt,1.58643312517476,1.6769299095908283,1.5436726628763164,2022-01-12 00:00:00
Schleswig-Holstein,1.5885154098360657,1.6882714098360656,1.5384361311475412,2022-01-12 00:00:00
Thüringen,1.6059179722582575,1.7141624588364437,1.5743206266839636,2022-01-12 00:00:00
bundesweit,1.5919915593029386,1.696743717177591,1.588830550053606,2022-01-12 00:00:00
Baden-Württemberg,1.6003936295713723,1.714084226307511,1.6243004817145104,2022-01-13 00:00:00
Bayern,1.5996779502822802,1.6913277636131854,1.572323506647241,2022-01-13 00:00:00
Berlin,1.582085921180894,1.7259642111126583,1.6582207213480018,2022-01-13 00:00:00
Brandenburg,1.5929295456876216,1.6950451235770692,1.6079114962567942,2022-01-13 00:00:00
Bremen,1.5860198675496688,1.7310088300220752,1.649476821192053,2022-01-13 00:00:00
Hamburg,1.5840974206717386,1.7107832622007797,1.628692521803674,2022-01-13 00:00:00
Hessen,1.592149651212086,1.711469456969977,1.6135431456430416,2022-01-13 00:00:00
Mecklenburg-Vorpommern,1.5802348820919916,1.6319304226009803,1.5283543077282278,2022-01-13 00:00:00
Niedersachsen,1.5936867427917507,1.689365922830062,1.5359923626141254,2022-01-13 00:00:00
Nordrhein-Westfalen,1.5877117020250058,1.6903099403112638,1.6027483423624609,2022-01-13 00:00:00
Rheinland-Pfalz,1.5888086723613726,1.7038057767482264,1.6214630085420587,2022-01-13 00:00:00
Saarland,1.593509313316653,1.7159808173477895,1.6196424798443148,2022-01-13 00:00:00
Sachsen,1.5842631003620962,1.7028214798114367,1.602139987702398,2022-01-13 00:00:00
Sachsen-Anhalt,1.592031038105243,1.670582752363671,1.5404890650367682,2022-01-13 00:00:00
Schleswig-Holstein,1.5944331431569283,1.6869018296281724,1.5380717424093384,2022-01-13 00:00:00
Thüringen,1.603664924202823,1.7047504443282802,1.5647858860428645,2022-01-13 00:00:00
bundesweit,1.5926667529641652,1.6960135980200886,1.5885963989286782,2022-01-13 00:00:00
Baden-Württemberg,1.5902700172329536,1.703316932019857,1.6154308238380617,2022-01-14 00:00:00
Bayern,1.593341248400398,1.6854144746196502,1.5686177070003318,2022-01-14 00:00:00
Berlin,1.578065540927304,1.715735832856325,1.6469504865483686,2022-01-14 00:00:00
Brandenburg,1.5894130968913576,1.6897618844140585,1.604996154257024,2022-01-14 00:00:00
Bremen,1.5890654205607475,1.7280560747663551,1.6515429906542056,2022-01-14 00:00:00
Hamburg,1.5763046209971625,1.7073240778273209,1.6266295095257397,2022-01-14 00:00:00
Hessen,1.5825773129783227,1.7014876387386306,1.6036475537925232,2022-01-14 00:00:00
Mecklenburg-Vorpommern,1.5776521126760563,1.6288551643192488,1.5232233568075118,2022-01-14 00:00:00
Niedersachsen,1.5854031869168677,1.6729332477198868,1.5220956861306216,2022-01-14 00:00:00
Nordrhein-Westfalen,1.5798154087502176,1.685796656208239,1.5977593399570045,2022-01-14 00:00:00
Rheinland-Pfalz,1.580817415730337,1.6981447008806558,1.6144514880048588,2022-01-14 00:00:00
Saarland,1.5889565343378729,1.7122364532019705,1.6183080266589394,2022-01-14 00:00:00
Sachsen,1.580765007732321,1.6983970898355123,1.5952307746379868,2022-01-14 00:00:00
Sachsen-Anhalt,1.5855877847408733,1.6763018999303692,1.5406416989953249,2022-01-14 00:00:00
Schleswig-Holstein,1.5815086771800966,1.676685821271693,1.5256267012313676,2022-01-14 00:00:00
Thüringen,1.6002255845942228,1.701797481747963,1.5602360596762248,2022-01-14 00:00:00
bundesweit,1.5851544839561316,1.6885859449131484,1.5815618000374392,2022-01-14 00:00:00
Baden-Württemberg,1.6088129664941433,1.724729610460365,1.6355344865159356,2022-01-15 00:00:00
Bayern,1.6029749167485206,1.6975441652092669,1.5751265901631488,2022-01-15 00:00:00
Berlin,1.597349468338359,1.733013648627202,1.6652783685129344,2022-01-15 00:00:00
Brandenburg,1.608808353221957,1.7104437947494031,1.6244644391408116,2022-01-15 00:00:00
Bremen,1.5978924930491196,1.7399684893419831,1.6603373493975906,2022-01-15 00:00:00
Hamburg,1.5946755620928763,1.7223536457238915,1.640908594242488,2022-01-15 00:00:00
Hessen,1.598227108589115,1.7265770784971195,1.628882469263176,2022-01-15 00:00:00
Mecklenburg-Vorpommern,1.5948354137176683,1.6491347316947624,1.54792523484751,2022-01-15 00:00:00
Niedersachsen,1.601162461373102,1.69244651350262,1.5402772537955125,2022-01-15 00:00:00
Nordrhein-Westfalen,1.592510378361951,1.699528430329737,1.6105952590791677,2022-01-15 00:00:00
Rheinland-Pfalz,1.5949041847514536,1.720372696748833,1.6363961182540332,2022-01-15 00:00:00
Saarland,1.6028542471042473,1.7315415057915058,1.6321576576576575,2022-01-15 00:00:00
Sachsen,1.5958398395940747,1.7093659055569197,1.6046005401424013,2022-01-15 00:00:00
Sachsen-Anhalt,1.6063189505637467,1.6905767562879446,1.54613052905464,2022-01-15 00:00:00
Schleswig-Holstein,1.601990647030083,1.692557758079151,1.5455941229845744,2022-01-15 00:00:00
Thüringen,1.6190693466116104,1.7226458586349285,1.580524410978868,2022-01-15 00:00:00
bundesweit,1.600269180409268,1.7055669864676897,1.5967658764033097,2022-01-15 00:00:00
Baden-Württemberg,1.613634711833319,1.7269176052503368,1.6362113604447883,2022-01-16 00:00:00
Bayern,1.608429497218772,1.7022633255926989,1.5764962466922288,2022-01-16 00:00:00
Berlin,1.6008215881250902,1.7364520824326273,1.6672791468511312,2022-01-16 00:00:00
Brandenburg,1.606001211974306,1.705753605623561,1.625169191613138,2022-01-16 00:00:00
Bremen,1.5977248007501172,1.7408659165494609,1.6651186122831692,2022-01-16 00:00:00
Hamburg,1.596742336371168,1.7232212096106048,1.6419956503728252,2022-01-16 00:00:00
Hessen,1.5948281042863457,1.7245020768890855,1.6262908086610697,2022-01-16 00:00:00
Mecklenburg-Vorpommern,1.5906846801558376,1.641321980645972,1.5432453185874075,2022-01-16 00:00:00
Niedersachsen,1.6066262208558917,1.7010571047691596,1.5501632614195937,2022-01-16 00:00:00
Nordrhein-Westfalen,1.5930625095010793,1.699940682861573,1.613449971116719,2022-01-16 00:00:00
Rheinland-Pfalz,1.5939316283475418,1.7175770257470078,1.636976405752174,2022-01-16 00:00:00
Saarland,1.607075435203095,1.7303281753707287,1.632466150870406,2022-01-16 00:00:00
Sachsen,1.594619794140934,1.7062149643705462,1.60388495645289,2022-01-16 00:00:00
Sachsen-Anhalt,1.601841994750656,1.691461627296588,1.5559683989501312,2022-01-16 00:00:00
Schleswig-Holstein,1.6023107255520506,1.689706830338774,1.54438691537512,2022-01-16 00:00:00
Thüringen,1.6236492668621705,1.7231944868035192,1.5811291495601174,2022-01-16 00:00:00
bundesweit,1.601914876018697,1.7068211332951049,1.5990408834210847,2022-01-16 00:00:00
Baden-Württemberg,1.6120220457683965,1.7207388044979288,1.6311276879068852,2022-01-17 00:00:00
Bayern,1.6042413831868156,1.7018331272343008,1.5811981023899997,2022-01-17 00:00:00
Berlin,1.5975556005945142,1.7402282124037292,1.673381975408729,2022-01-17 00:00:00
Brandenburg,1.6068098220499054,1.7061075653643505,1.6170113331345064,2022-01-17 00:00:00
Bremen,1.603608013937282,1.7499799651567944,1.6699878048780488,2022-01-17 00:00:00
Hamburg,1.5982762177650431,1.7243812798471825,1.6435172874880613,2022-01-17 00:00:00
Hessen,1.5986121602606829,1.7245088498852108,1.6273843960601349,2022-01-17 00:00:00
Mecklenburg-Vorpommern,1.5914509825815095,1.6454998883430103,1.5391122152746763,2022-01-17 00:00:00
Niedersachsen,1.6077937699063796,1.6991576585271693,1.541312880030885,2022-01-17 00:00:00
Nordrhein-Westfalen,1.5999344863731657,1.704181368596463,1.6154145971079934,2022-01-17 00:00:00
Rheinland-Pfalz,1.5984185711196022,1.7170841323624828,1.6349620791579556,2022-01-17 00:00:00
Saarland,1.5999201379676309,1.7252104006367737,1.6273483682674448,2022-01-17 00:00:00
Sachsen,1.6013627800578618,1.713740227410348,1.6083954114243424,2022-01-17 00:00:00
